2026-06-06 17:30:01,274  INFO      ============================================================
2026-06-06 17:30:01,274  INFO      Loading ML artefacts from: /Users/agkanatsa/Master_Thesis/master-thesis-prototype/data
/Users/agkanatsa/Master_Thesis/master-thesis-prototype/.venv/lib/python3.13/site-packages/sklearn/base.py:463: InconsistentVersionWarning: Trying to unpickle estimator DecisionTreeClassifier from version 1.6.1 when using version 1.8.0. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to:
https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations
  warnings.warn(
/Users/agkanatsa/Master_Thesis/master-thesis-prototype/.venv/lib/python3.13/site-packages/sklearn/base.py:463: InconsistentVersionWarning: Trying to unpickle estimator RandomForestClassifier from version 1.6.1 when using version 1.8.0. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to:
https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations
  warnings.warn(
/Users/agkanatsa/Master_Thesis/master-thesis-prototype/.venv/lib/python3.13/site-packages/sklearn/base.py:463: InconsistentVersionWarning: Trying to unpickle estimator LabelEncoder from version 1.6.1 when using version 1.8.0. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to:
https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations
  warnings.warn(
/Users/agkanatsa/Master_Thesis/master-thesis-prototype/.venv/lib/python3.13/site-packages/sklearn/base.py:463: InconsistentVersionWarning: Trying to unpickle estimator OrdinalEncoder from version 1.6.1 when using version 1.8.0. This might lead to breaking code or invalid results. Use at your own risk. For more info please refer to:
https://scikit-learn.org/stable/model_persistence.html#security-maintainability-limitations
  warnings.warn(
2026-06-06 17:30:01,324  INFO        Model        : RandomForestClassifier (200 trees)
2026-06-06 17:30:29,234  INFO      predict → escalate  (conf=0.503)
2026-06-06 17:30:29,412  INFO      predict → auto_resolve  (conf=0.772)
2026-06-06 17:30:29,598  INFO      predict → auto_resolve  (conf=0.773)
2026-06-06 17:30:29,810  INFO      predict → auto_resolve  (conf=0.470)
2026-06-06 17:30:29,995  INFO      predict → auto_resolve  (conf=0.828)
2026-06-06 17:30:30,176  INFO      predict → escalate  (conf=0.471)
2026-06-06 17:30:30,359  INFO      predict → auto_resolve  (conf=0.761)
2026-06-06 17:30:30,544  INFO      predict → auto_resolve  (conf=0.577)
2026-06-06 17:30:30,731  INFO      predict → auto_resolve  (conf=0.716)
2026-06-06 17:30:30,915  INFO      predict → escalate  (conf=0.529)
2026-06-06 17:30:31,099  INFO      predict → auto_resolve  (conf=0.938)
2026-06-06 17:30:31,275  INFO      predict → escalate  (conf=0.675)
2026-06-06 17:30:31,454  INFO      predict → auto_resolve  (conf=0.691)
2026-06-06 17:30:31,641  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:30:31,834  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:30:32,026  INFO      predict → auto_resolve  (conf=0.621)
2026-06-06 17:30:32,223  INFO      predict → auto_resolve  (conf=0.473)
2026-06-06 17:30:32,403  INFO      predict → auto_resolve  (conf=0.966)
2026-06-06 17:30:32,587  INFO      predict → auto_resolve  (conf=0.835)
2026-06-06 17:30:32,774  INFO      predict → auto_resolve  (conf=0.673)
2026-06-06 17:30:32,950  INFO      predict → auto_resolve  (conf=0.910)
2026-06-06 17:30:33,131  INFO      predict → auto_resolve  (conf=0.835)
2026-06-06 17:30:33,322  INFO      predict → auto_resolve  (conf=0.594)
2026-06-06 17:30:33,504  INFO      predict → auto_resolve  (conf=0.922)
2026-06-06 17:30:33,691  INFO      predict → auto_resolve  (conf=0.757)
2026-06-06 17:30:33,883  INFO      predict → escalate  (conf=0.463)
2026-06-06 17:30:34,067  INFO      predict → critical  (conf=0.641)
2026-06-06 17:30:34,251  INFO      predict → escalate  (conf=0.550)
2026-06-06 17:30:34,434  INFO      predict → critical  (conf=0.694)
2026-06-06 17:30:34,621  INFO      predict → escalate  (conf=0.475)
2026-06-06 17:30:34,807  INFO      predict → auto_resolve  (conf=0.843)
2026-06-06 17:30:34,988  INFO      predict → auto_resolve  (conf=0.979)
2026-06-06 17:30:35,171  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:30:35,350  INFO      predict → auto_resolve  (conf=0.735)
2026-06-06 17:30:35,535  INFO      predict → auto_resolve  (conf=0.692)
2026-06-06 17:30:35,716  INFO      predict → auto_resolve  (conf=0.941)
2026-06-06 17:30:35,907  INFO      predict → auto_resolve  (conf=0.550)
2026-06-06 17:30:36,092  INFO      predict → escalate  (conf=0.638)
2026-06-06 17:30:36,266  INFO      predict → auto_resolve  (conf=0.830)
2026-06-06 17:30:36,449  INFO      predict → auto_resolve  (conf=0.791)
2026-06-06 17:30:36,632  INFO      predict → auto_resolve  (conf=0.873)
2026-06-06 17:30:36,816  INFO      predict → escalate  (conf=0.557)
2026-06-06 17:30:36,999  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:30:37,195  INFO      predict → escalate  (conf=0.591)
2026-06-06 17:30:37,372  INFO      predict → auto_resolve  (conf=0.905)
2026-06-06 17:30:37,553  INFO      predict → auto_resolve  (conf=0.502)
2026-06-06 17:30:37,738  INFO      predict → escalate  (conf=0.558)
2026-06-06 17:30:37,916  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:30:38,099  INFO      predict → auto_resolve  (conf=0.568)
2026-06-06 17:30:38,283  INFO      predict → auto_resolve  (conf=0.720)
2026-06-06 17:30:38,468  INFO      predict → critical  (conf=0.451)
2026-06-06 17:30:38,649  INFO      predict → auto_resolve  (conf=0.772)
2026-06-06 17:30:38,834  INFO      predict → auto_resolve  (conf=0.543)
2026-06-06 17:33:25,120  INFO      predict → escalate  (conf=0.431)
2026-06-06 17:33:25,535  INFO      predict → escalate  (conf=0.640)
2026-06-06 17:33:25,920  INFO      predict → critical  (conf=0.412)
2026-06-06 17:33:26,335  INFO      predict → escalate  (conf=0.587)
2026-06-06 17:33:26,744  INFO      predict → auto_resolve  (conf=0.735)
2026-06-06 17:33:27,159  INFO      predict → auto_resolve  (conf=0.703)
2026-06-06 17:33:27,570  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:33:27,956  INFO      predict → auto_resolve  (conf=0.831)
2026-06-06 17:33:28,382  INFO      predict → auto_resolve  (conf=0.451)
2026-06-06 17:33:28,809  INFO      predict → escalate  (conf=0.367)
2026-06-06 17:33:29,222  INFO      predict → escalate  (conf=0.591)
2026-06-06 17:33:29,649  INFO      predict → escalate  (conf=0.609)
2026-06-06 17:33:30,027  INFO      predict → auto_resolve  (conf=0.726)
2026-06-06 17:33:30,440  INFO      predict → critical  (conf=0.693)
2026-06-06 17:33:30,867  INFO      predict → escalate  (conf=0.686)
2026-06-06 17:33:31,294  INFO      predict → auto_resolve  (conf=0.943)
2026-06-06 17:33:31,714  INFO      predict → escalate  (conf=0.639)
2026-06-06 17:33:32,141  INFO      predict → auto_resolve  (conf=0.475)
2026-06-06 17:33:32,553  INFO      predict → escalate  (conf=0.506)
2026-06-06 17:33:32,974  INFO      predict → auto_resolve  (conf=0.848)
2026-06-06 17:33:33,401  INFO      predict → auto_resolve  (conf=0.601)
2026-06-06 17:33:33,818  INFO      predict → escalate  (conf=0.519)
2026-06-06 17:33:34,238  INFO      predict → escalate  (conf=0.725)
2026-06-06 17:33:34,654  INFO      predict → critical  (conf=0.642)
2026-06-06 17:33:35,084  INFO      predict → escalate  (conf=0.726)
2026-06-06 17:33:35,496  INFO      predict → escalate  (conf=0.504)
2026-06-06 17:33:35,890  INFO      predict → escalate  (conf=0.603)
2026-06-06 17:33:36,303  INFO      predict → critical  (conf=0.683)
2026-06-06 17:33:36,715  INFO      predict → auto_resolve  (conf=0.885)
2026-06-06 17:33:37,131  INFO      predict → auto_resolve  (conf=0.715)
2026-06-06 17:33:37,543  INFO      predict → escalate  (conf=0.439)
2026-06-06 17:33:37,954  INFO      predict → auto_resolve  (conf=0.843)
2026-06-06 17:33:38,369  INFO      predict → auto_resolve  (conf=0.657)
2026-06-06 17:33:38,799  INFO      predict → auto_resolve  (conf=0.710)
2026-06-06 17:33:39,213  INFO      predict → auto_resolve  (conf=0.734)
2026-06-06 17:33:39,627  INFO      predict → auto_resolve  (conf=0.874)
2026-06-06 17:33:40,042  INFO      predict → escalate  (conf=0.405)
2026-06-06 17:33:40,436  INFO      predict → auto_resolve  (conf=0.900)
2026-06-06 17:33:40,849  INFO      predict → auto_resolve  (conf=0.917)
2026-06-06 17:33:41,273  INFO      predict → escalate  (conf=0.551)
2026-06-06 17:33:41,682  INFO      predict → auto_resolve  (conf=0.615)
2026-06-06 17:33:42,094  INFO      predict → auto_resolve  (conf=0.754)
2026-06-06 17:33:42,522  INFO      predict → auto_resolve  (conf=0.987)
2026-06-06 17:33:42,954  INFO      predict → escalate  (conf=0.468)
2026-06-06 17:33:43,373  INFO      predict → critical  (conf=0.581)
2026-06-06 17:33:43,765  INFO      predict → escalate  (conf=0.710)
2026-06-06 17:33:44,173  INFO      predict → auto_resolve  (conf=0.748)
2026-06-06 17:33:44,585  INFO      predict → escalate  (conf=0.503)
2026-06-06 17:33:44,991  INFO      predict → auto_resolve  (conf=0.772)
2026-06-06 17:33:45,403  INFO      predict → auto_resolve  (conf=0.773)
2026-06-06 17:33:45,831  INFO      predict → auto_resolve  (conf=0.470)
2026-06-06 17:33:46,251  INFO      predict → auto_resolve  (conf=0.828)
2026-06-06 17:33:46,676  INFO      predict → escalate  (conf=0.471)
2026-06-06 17:33:47,090  INFO      predict → auto_resolve  (conf=0.761)
2026-06-06 17:33:47,507  INFO      predict → auto_resolve  (conf=0.577)
2026-06-06 17:33:47,925  INFO      predict → auto_resolve  (conf=0.716)
2026-06-06 17:33:48,348  INFO      predict → escalate  (conf=0.529)
2026-06-06 17:33:48,778  INFO      predict → auto_resolve  (conf=0.938)
2026-06-06 17:33:49,206  INFO      predict → escalate  (conf=0.675)
2026-06-06 17:33:49,632  INFO      predict → auto_resolve  (conf=0.691)
2026-06-06 17:33:50,052  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:33:50,471  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:33:50,872  INFO      predict → auto_resolve  (conf=0.621)
2026-06-06 17:33:51,299  INFO      predict → auto_resolve  (conf=0.473)
2026-06-06 17:33:51,728  INFO      predict → auto_resolve  (conf=0.966)
2026-06-06 17:33:52,150  INFO      predict → auto_resolve  (conf=0.835)
2026-06-06 17:33:52,558  INFO      predict → auto_resolve  (conf=0.673)
2026-06-06 17:33:52,969  INFO      predict → auto_resolve  (conf=0.910)
2026-06-06 17:33:53,391  INFO      predict → auto_resolve  (conf=0.835)
2026-06-06 17:33:53,810  INFO      predict → auto_resolve  (conf=0.594)
2026-06-06 17:33:54,224  INFO      predict → auto_resolve  (conf=0.922)
2026-06-06 17:33:54,644  INFO      predict → auto_resolve  (conf=0.757)
2026-06-06 17:33:55,060  INFO      predict → escalate  (conf=0.463)
2026-06-06 17:33:55,442  INFO      predict → critical  (conf=0.641)
2026-06-06 17:33:55,853  INFO      predict → escalate  (conf=0.550)
2026-06-06 17:33:56,281  INFO      predict → critical  (conf=0.694)
2026-06-06 17:33:56,708  INFO      predict → escalate  (conf=0.475)
2026-06-06 17:33:57,137  INFO      predict → auto_resolve  (conf=0.843)
2026-06-06 17:33:57,555  INFO      predict → auto_resolve  (conf=0.979)
2026-06-06 17:33:57,966  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:33:58,377  INFO      predict → auto_resolve  (conf=0.735)
2026-06-06 17:33:58,784  INFO      predict → auto_resolve  (conf=0.692)
2026-06-06 17:33:59,211  INFO      predict → auto_resolve  (conf=0.941)
2026-06-06 17:33:59,631  INFO      predict → auto_resolve  (conf=0.550)
2026-06-06 17:34:00,046  INFO      predict → escalate  (conf=0.638)
2026-06-06 17:34:00,448  INFO      predict → auto_resolve  (conf=0.830)
2026-06-06 17:34:00,854  INFO      predict → auto_resolve  (conf=0.791)
2026-06-06 17:34:01,282  INFO      predict → auto_resolve  (conf=0.873)
2026-06-06 17:34:01,692  INFO      predict → escalate  (conf=0.557)
2026-06-06 17:34:02,104  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:34:02,522  INFO      predict → escalate  (conf=0.591)
2026-06-06 17:34:02,927  INFO      predict → auto_resolve  (conf=0.905)
2026-06-06 17:34:03,341  INFO      predict → auto_resolve  (conf=0.502)
2026-06-06 17:34:03,773  INFO      predict → escalate  (conf=0.558)
2026-06-06 17:34:04,198  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:34:04,624  INFO      predict → auto_resolve  (conf=0.568)
2026-06-06 17:34:05,043  INFO      predict → auto_resolve  (conf=0.720)
2026-06-06 17:34:05,459  INFO      predict → critical  (conf=0.451)
2026-06-06 17:34:05,870  INFO      predict → auto_resolve  (conf=0.772)
2026-06-06 17:34:06,276  INFO      predict → auto_resolve  (conf=0.543)
2026-06-06 17:37:38,967  INFO      predict → escalate  (conf=0.431)
2026-06-06 17:37:39,152  INFO      predict → escalate  (conf=0.640)
2026-06-06 17:37:39,337  INFO      predict → critical  (conf=0.412)
2026-06-06 17:37:39,529  INFO      predict → escalate  (conf=0.587)
2026-06-06 17:37:39,714  INFO      predict → auto_resolve  (conf=0.735)
2026-06-06 17:37:39,898  INFO      predict → auto_resolve  (conf=0.703)
2026-06-06 17:37:40,084  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:37:40,263  INFO      predict → auto_resolve  (conf=0.831)
2026-06-06 17:37:40,452  INFO      predict → auto_resolve  (conf=0.451)
2026-06-06 17:37:40,634  INFO      predict → escalate  (conf=0.367)
2026-06-06 17:37:40,819  INFO      predict → escalate  (conf=0.591)
2026-06-06 17:37:41,003  INFO      predict → escalate  (conf=0.609)
2026-06-06 17:37:41,189  INFO      predict → auto_resolve  (conf=0.726)
2026-06-06 17:37:41,384  INFO      predict → critical  (conf=0.693)
2026-06-06 17:37:41,571  INFO      predict → escalate  (conf=0.686)
2026-06-06 17:37:41,758  INFO      predict → auto_resolve  (conf=0.943)
2026-06-06 17:37:41,943  INFO      predict → escalate  (conf=0.639)
2026-06-06 17:37:42,127  INFO      predict → auto_resolve  (conf=0.475)
2026-06-06 17:37:42,315  INFO      predict → escalate  (conf=0.506)
2026-06-06 17:37:42,496  INFO      predict → auto_resolve  (conf=0.848)
2026-06-06 17:37:42,676  INFO      predict → auto_resolve  (conf=0.601)
2026-06-06 17:37:42,855  INFO      predict → escalate  (conf=0.519)
2026-06-06 17:37:43,035  INFO      predict → escalate  (conf=0.725)
2026-06-06 17:37:43,221  INFO      predict → critical  (conf=0.642)
2026-06-06 17:37:43,401  INFO      predict → escalate  (conf=0.726)
2026-06-06 17:37:43,581  INFO      predict → escalate  (conf=0.504)
2026-06-06 17:37:43,766  INFO      predict → escalate  (conf=0.603)
2026-06-06 17:37:43,947  INFO      predict → critical  (conf=0.683)
2026-06-06 17:37:44,137  INFO      predict → auto_resolve  (conf=0.885)
2026-06-06 17:37:44,340  INFO      predict → auto_resolve  (conf=0.715)
2026-06-06 17:37:44,527  INFO      predict → escalate  (conf=0.439)
2026-06-06 17:37:44,716  INFO      predict → auto_resolve  (conf=0.843)
2026-06-06 17:37:44,901  INFO      predict → auto_resolve  (conf=0.657)
2026-06-06 17:37:45,078  INFO      predict → auto_resolve  (conf=0.710)
2026-06-06 17:37:45,263  INFO      predict → auto_resolve  (conf=0.734)
2026-06-06 17:37:45,485  INFO      predict → auto_resolve  (conf=0.874)
2026-06-06 17:37:45,674  INFO      predict → escalate  (conf=0.405)
2026-06-06 17:37:45,856  INFO      predict → auto_resolve  (conf=0.900)
2026-06-06 17:37:46,045  INFO      predict → auto_resolve  (conf=0.917)
2026-06-06 17:37:46,236  INFO      predict → escalate  (conf=0.551)
2026-06-06 17:37:46,424  INFO      predict → auto_resolve  (conf=0.615)
2026-06-06 17:37:46,608  INFO      predict → auto_resolve  (conf=0.754)
2026-06-06 17:37:46,791  INFO      predict → auto_resolve  (conf=0.987)
2026-06-06 17:37:46,976  INFO      predict → escalate  (conf=0.468)
2026-06-06 17:37:47,158  INFO      predict → critical  (conf=0.581)
2026-06-06 17:37:47,336  INFO      predict → escalate  (conf=0.710)
2026-06-06 17:37:47,519  INFO      predict → auto_resolve  (conf=0.748)
2026-06-06 17:37:47,701  INFO      predict → escalate  (conf=0.503)
2026-06-06 17:37:47,896  INFO      predict → auto_resolve  (conf=0.772)
2026-06-06 17:37:48,091  INFO      predict → auto_resolve  (conf=0.773)
2026-06-06 17:37:48,275  INFO      predict → auto_resolve  (conf=0.470)
2026-06-06 17:37:48,456  INFO      predict → auto_resolve  (conf=0.828)
2026-06-06 17:37:48,636  INFO      predict → escalate  (conf=0.471)
2026-06-06 17:37:48,815  INFO      predict → auto_resolve  (conf=0.761)
2026-06-06 17:37:49,000  INFO      predict → auto_resolve  (conf=0.577)
2026-06-06 17:37:49,174  INFO      predict → auto_resolve  (conf=0.716)
2026-06-06 17:37:49,353  INFO      predict → escalate  (conf=0.529)
2026-06-06 17:37:49,546  INFO      predict → auto_resolve  (conf=0.938)
2026-06-06 17:37:49,734  INFO      predict → escalate  (conf=0.675)
2026-06-06 17:37:49,910  INFO      predict → auto_resolve  (conf=0.691)
2026-06-06 17:37:50,092  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:37:50,292  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:37:50,478  INFO      predict → auto_resolve  (conf=0.621)
2026-06-06 17:37:50,665  INFO      predict → auto_resolve  (conf=0.473)
2026-06-06 17:37:50,848  INFO      predict → auto_resolve  (conf=0.966)
2026-06-06 17:37:51,037  INFO      predict → auto_resolve  (conf=0.835)
2026-06-06 17:37:51,222  INFO      predict → auto_resolve  (conf=0.673)
2026-06-06 17:37:51,416  INFO      predict → auto_resolve  (conf=0.910)
2026-06-06 17:37:51,599  INFO      predict → auto_resolve  (conf=0.835)
2026-06-06 17:37:51,780  INFO      predict → auto_resolve  (conf=0.594)
2026-06-06 17:37:51,976  INFO      predict → auto_resolve  (conf=0.922)
2026-06-06 17:37:52,161  INFO      predict → auto_resolve  (conf=0.757)
2026-06-06 17:37:52,342  INFO      predict → escalate  (conf=0.463)
2026-06-06 17:37:52,540  INFO      predict → critical  (conf=0.641)
2026-06-06 17:37:52,724  INFO      predict → escalate  (conf=0.550)
2026-06-06 17:37:52,908  INFO      predict → critical  (conf=0.694)
2026-06-06 17:37:53,090  INFO      predict → escalate  (conf=0.475)
2026-06-06 17:37:53,303  INFO      predict → auto_resolve  (conf=0.843)
2026-06-06 17:37:53,485  INFO      predict → auto_resolve  (conf=0.979)
2026-06-06 17:37:53,672  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:37:53,844  INFO      predict → auto_resolve  (conf=0.735)
2026-06-06 17:37:54,036  INFO      predict → auto_resolve  (conf=0.692)
2026-06-06 17:37:54,210  INFO      predict → auto_resolve  (conf=0.941)
2026-06-06 17:37:54,392  INFO      predict → auto_resolve  (conf=0.550)
2026-06-06 17:37:54,576  INFO      predict → escalate  (conf=0.638)
2026-06-06 17:37:54,759  INFO      predict → auto_resolve  (conf=0.830)
2026-06-06 17:37:54,943  INFO      predict → auto_resolve  (conf=0.791)
2026-06-06 17:37:55,120  INFO      predict → auto_resolve  (conf=0.873)
2026-06-06 17:37:55,306  INFO      predict → escalate  (conf=0.557)
2026-06-06 17:37:55,500  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:37:55,683  INFO      predict → escalate  (conf=0.591)
2026-06-06 17:37:55,872  INFO      predict → auto_resolve  (conf=0.905)
2026-06-06 17:37:56,052  INFO      predict → auto_resolve  (conf=0.502)
2026-06-06 17:37:56,247  INFO      predict → escalate  (conf=0.558)
2026-06-06 17:37:56,434  INFO      predict → auto_resolve  (conf=0.576)
2026-06-06 17:37:56,619  INFO      predict → auto_resolve  (conf=0.568)
2026-06-06 17:37:56,800  INFO      predict → auto_resolve  (conf=0.720)
2026-06-06 17:37:56,986  INFO      predict → critical  (conf=0.451)
2026-06-06 17:37:57,169  INFO      predict → auto_resolve  (conf=0.772)
2026-06-06 17:37:57,351  INFO      predict → auto_resolve  (conf=0.543)
2026-06-06 17:40:20,110  INFO      predict → escalate  (conf=0.431)
2026-06-06 17:40:20,298  INFO      predict → escalate  (conf=0.640)
2026-06-06 17:40:20,486  INFO      predict → critical  (conf=0.412)
2026-06-06 17:40:20,675  INFO      predict → escalate  (conf=0.587)
2026-06-06 17:40:20,858  INFO      predict → auto_resolve  (conf=0.735)
2026-06-06 17:40:21,042  INFO      predict → auto_resolve  (conf=0.703)
2026-06-06 17:40:21,252  INFO      predict → escalate  (conf=0.593)
2026-06-06 17:40:21,434  INFO      predict → auto_resolve  (conf=0.831)
2026-06-06 17:40:21,621  INFO      predict → auto_resolve  (conf=0.451)
2026-06-06 17:40:21,813  INFO      predict → escalate  (conf=0.367)
2026-06-06 17:40:21,995  INFO      predict → escalate  (conf=0.591)
2026-06-06 17:40:22,174  INFO      predict → escalate  (conf=0.609)
2026-06-06 17:40:22,362  INFO      predict → auto_resolve  (conf=0.726)
2026-06-06 17:40:22,543  INFO      predict → critical  (conf=0.693)
2026-06-06 17:40:22,729  INFO      predict → escalate  (conf=0.686)
2026-06-06 17:40:22,911  INFO      predict → auto_resolve  (conf=0.943)
2026-06-06 17:40:23,096  INFO      predict → escalate  (conf=0.639)
2026-06-06 17:40:23,292  INFO      predict → auto_resolve  (conf=0.475)
2026-06-06 17:40:23,479  INFO      predict → escalate  (conf=0.506)
2026-06-06 17:40:23,682  INFO      predict → auto_resolve  (conf=0.848)
2026-06-06 17:40:23,866  INFO      predict → auto_resolve  (conf=0.601)
2026-06-06 17:40:24,041  INFO      predict → escalate  (conf=0.519)
2026-06-06 17:40:24,229  INFO      predict → escalate  (conf=0.725)
2026-06-06 17:40:24,411  INFO      predict → critical  (conf=0.642)
2026-06-06 17:40:24,609  INFO      predict → escalate  (conf=0.726)
2026-06-06 17:40:24,807  INFO      predict → escalate  (conf=0.504)
2026-06-06 17:40:24,995  INFO      predict → escalate  (conf=0.603)
2026-06-06 17:40:25,177  INFO      predict → critical  (conf=0.683)
2026-06-06 17:40:25,365  INFO      predict → auto_resolve  (conf=0.885)
